portfolio_id,portfolio_name,portfolio_type,layer,era,month,first_trade_date,boundary_date,ledger_effective_date,expanded_switch_date,boundary_source,ledger_verified
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2022-04-01,2022-04-01,2022-04-04,2022-04-01,2022-04-04,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2022-05-01,2022-05-02,2022-05-03,2022-05-02,2022-05-03,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2022-06-01,2022-06-01,2022-06-02,2022-06-01,2022-06-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2022-07-01,2022-07-01,2022-07-05,2022-07-01,2022-07-05,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2022-08-01,2022-08-01,2022-08-02,2022-08-01,2022-08-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2022-09-01,2022-09-01,2022-09-02,2022-09-01,2022-09-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2022-10-01,2022-10-03,2022-10-04,2022-10-03,2022-10-04,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2022-11-01,2022-11-01,2022-11-02,2022-11-01,2022-11-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2022-12-01,2022-12-01,2022-12-02,2022-12-01,2022-12-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2023-01-01,2023-01-03,2023-01-04,2023-01-03,2023-01-04,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2023-02-01,2023-02-01,2023-02-02,2023-02-01,2023-02-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2023-03-01,2023-03-01,2023-03-02,2023-03-01,2023-03-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2023-04-01,2023-04-03,2023-04-04,2023-04-03,2023-04-04,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2023-05-01,2023-05-01,2023-05-02,2023-05-01,2023-05-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2023-06-01,2023-06-01,2023-06-02,2023-06-01,2023-06-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2023-07-01,2023-07-03,2023-07-05,2023-07-03,2023-07-05,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2023-10-01,2023-10-02,2023-10-03,2023-10-02,2023-10-03,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2023-11-01,2023-11-01,2023-11-02,2023-11-01,2023-11-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2023-12-01,2023-12-01,2023-12-04,2023-12-01,2023-12-04,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2024-01-01,2024-01-02,2024-01-03,2024-01-02,2024-01-03,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2024-02-01,2024-02-01,2024-02-02,2024-02-01,2024-02-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2024-03-01,2024-03-01,2024-03-04,2024-03-01,2024-03-04,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2024-04-01,2024-04-01,2024-04-02,2024-04-01,2024-04-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2024-05-01,2024-05-01,2024-05-02,2024-05-01,2024-05-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2024-06-01,2024-06-03,2024-06-04,2024-06-03,2024-06-04,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2024-07-01,2024-07-01,2024-07-02,2024-07-01,2024-07-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2024-08-01,2024-08-01,2024-08-02,2024-08-01,2024-08-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2024-09-01,2024-09-03,2024-09-04,2024-09-03,2024-09-04,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2024-10-01,2024-10-01,2024-10-02,2024-10-01,2024-10-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2024-11-01,2024-11-01,2024-11-04,2024-11-01,2024-11-04,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2020_2024,2024-12-01,2024-12-02,2024-12-03,2024-12-02,2024-12-03,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2025-01-01,2025-01-02,2025-01-03,2025-01-02,2025-01-03,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2025-02-01,2025-02-03,2025-02-04,2025-02-03,2025-02-04,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2025-03-01,2025-03-03,2025-03-04,2025-03-03,2025-03-04,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2025-04-01,2025-04-01,2025-04-02,2025-04-01,2025-04-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2025-05-01,2025-05-01,2025-05-02,2025-05-01,2025-05-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2025-06-01,2025-06-02,2025-06-03,2025-06-02,2025-06-03,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2025-07-01,2025-07-01,2025-07-02,2025-07-01,2025-07-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2025-08-01,2025-08-01,2025-08-04,2025-08-01,2025-08-04,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2025-09-01,2025-09-02,2025-09-03,2025-09-02,2025-09-03,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2025-11-01,2025-11-03,2025-11-04,2025-11-03,2025-11-04,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2025-12-01,2025-12-01,2025-12-02,2025-12-01,2025-12-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2026-01-01,2026-01-02,2026-01-05,2026-01-02,2026-01-05,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2026-02-01,2026-02-02,2026-02-03,2026-02-02,2026-02-03,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2026-03-01,2026-03-02,2026-03-03,2026-03-02,2026-03-03,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2026-04-01,2026-04-01,2026-04-02,2026-04-01,2026-04-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2026-05-01,2026-05-01,2026-05-04,2026-05-01,2026-05-04,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2026-06-01,2026-06-01,2026-06-02,2026-06-01,2026-06-02,expanded_fallback,f
c2772986-b586-4cd8-904f-3537be68e813,秘奥義-追い風-鉄壁,fof,L3,2025_plus,2026-07-01,2026-07-01,2026-07-02,2026-07-01,2026-07-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2017-01-01,2017-01-03,2017-01-04,2017-01-03,2017-01-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2017-02-01,2017-02-01,2017-02-02,2017-02-01,2017-02-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2017-03-01,2017-03-01,2017-03-02,2017-03-01,2017-03-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2017-04-01,2017-04-03,2017-04-04,2017-04-03,2017-04-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2017-07-01,2017-07-03,2017-07-05,2017-07-03,2017-07-05,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2017-08-01,2017-08-01,2017-08-02,2017-08-01,2017-08-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2017-09-01,2017-09-01,2017-09-05,2017-09-01,2017-09-05,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2017-10-01,2017-10-02,2017-10-03,2017-10-02,2017-10-03,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2017-12-01,2017-12-01,2017-12-04,2017-12-01,2017-12-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2018-01-01,2018-01-02,2018-01-03,2018-01-02,2018-01-03,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2018-02-01,2018-02-01,2018-02-02,2018-02-01,2018-02-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2018-03-01,2018-03-01,2018-03-02,2018-03-01,2018-03-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2018-04-01,2018-04-02,2018-04-03,2018-04-02,2018-04-03,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2018-05-01,2018-05-01,2018-05-02,2018-05-01,2018-05-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2018-06-01,2018-06-01,2018-06-04,2018-06-01,2018-06-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2018-07-01,2018-07-02,2018-07-03,2018-07-02,2018-07-03,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2018-08-01,2018-08-01,2018-08-02,2018-08-01,2018-08-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2018-09-01,2018-09-04,2018-09-05,2018-09-04,2018-09-05,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2018-10-01,2018-10-01,2018-10-02,2018-10-01,2018-10-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2018-11-01,2018-11-01,2018-11-02,2018-11-01,2018-11-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2018-12-01,2018-12-03,2018-12-04,2018-12-03,2018-12-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2019-01-01,2019-01-02,2019-01-03,2019-01-02,2019-01-03,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2019-02-01,2019-02-01,2019-02-04,2019-02-01,2019-02-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2019-03-01,2019-03-01,2019-03-04,2019-03-01,2019-03-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2019-04-01,2019-04-01,2019-04-02,2019-04-01,2019-04-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2019-08-01,2019-08-01,2019-08-02,2019-08-01,2019-08-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2019-09-01,2019-09-03,2019-09-04,2019-09-03,2019-09-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2019-10-01,2019-10-01,2019-10-02,2019-10-01,2019-10-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2015_2019,2019-11-01,2019-11-01,2019-11-04,2019-11-01,2019-11-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2020-01-01,2020-01-02,2020-01-03,2020-01-02,2020-01-03,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2020-02-01,2020-02-03,2020-02-04,2020-02-03,2020-02-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2020-04-01,2020-04-01,2020-04-02,2020-04-01,2020-04-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2020-05-01,2020-05-01,2020-05-04,2020-05-01,2020-05-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2020-07-01,2020-07-01,2020-07-02,2020-07-01,2020-07-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2020-08-01,2020-08-03,2020-08-04,2020-08-03,2020-08-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2020-09-01,2020-09-01,2020-09-02,2020-09-01,2020-09-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2020-10-01,2020-10-01,2020-10-02,2020-10-01,2020-10-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2020-11-01,2020-11-02,2020-11-03,2020-11-02,2020-11-03,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2020-12-01,2020-12-01,2020-12-02,2020-12-01,2020-12-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2021-01-01,2021-01-04,2021-01-05,2021-01-04,2021-01-05,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2021-02-01,2021-02-01,2021-02-02,2021-02-01,2021-02-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2021-03-01,2021-03-01,2021-03-02,2021-03-01,2021-03-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2021-04-01,2021-04-01,2021-04-05,2021-04-01,2021-04-05,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2021-05-01,2021-05-03,2021-05-04,2021-05-03,2021-05-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2021-06-01,2021-06-01,2021-06-02,2021-06-01,2021-06-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2021-07-01,2021-07-01,2021-07-02,2021-07-01,2021-07-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2021-08-01,2021-08-02,2021-08-03,2021-08-02,2021-08-03,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2021-10-01,2021-10-01,2021-10-04,2021-10-01,2021-10-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2021-11-01,2021-11-01,2021-11-02,2021-11-01,2021-11-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2021-12-01,2021-12-01,2021-12-02,2021-12-01,2021-12-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2022-01-01,2022-01-03,2022-01-04,2022-01-03,2022-01-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2022-02-01,2022-02-01,2022-02-02,2022-02-01,2022-02-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2022-03-01,2022-03-01,2022-03-02,2022-03-01,2022-03-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2022-04-01,2022-04-01,2022-04-04,2022-04-01,2022-04-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2022-05-01,2022-05-02,2022-05-03,2022-05-02,2022-05-03,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2022-06-01,2022-06-01,2022-06-02,2022-06-01,2022-06-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2022-07-01,2022-07-01,2022-07-05,2022-07-01,2022-07-05,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2022-08-01,2022-08-01,2022-08-02,2022-08-01,2022-08-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2022-10-01,2022-10-03,2022-10-04,2022-10-03,2022-10-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2023-01-01,2023-01-03,2023-01-04,2023-01-03,2023-01-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2023-02-01,2023-02-01,2023-02-02,2023-02-01,2023-02-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2023-03-01,2023-03-01,2023-03-02,2023-03-01,2023-03-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2023-06-01,2023-06-01,2023-06-02,2023-06-01,2023-06-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2023-07-01,2023-07-03,2023-07-05,2023-07-03,2023-07-05,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2023-08-01,2023-08-01,2023-08-02,2023-08-01,2023-08-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2023-09-01,2023-09-01,2023-09-05,2023-09-01,2023-09-05,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2023-10-01,2023-10-02,2023-10-03,2023-10-02,2023-10-03,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2023-11-01,2023-11-01,2023-11-02,2023-11-01,2023-11-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2023-12-01,2023-12-01,2023-12-04,2023-12-01,2023-12-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2024-01-01,2024-01-02,2024-01-03,2024-01-02,2024-01-03,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2024-02-01,2024-02-01,2024-02-02,2024-02-01,2024-02-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2024-03-01,2024-03-01,2024-03-04,2024-03-01,2024-03-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2024-04-01,2024-04-01,2024-04-02,2024-04-01,2024-04-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2024-05-01,2024-05-01,2024-05-02,2024-05-01,2024-05-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2024-06-01,2024-06-03,2024-06-04,2024-06-03,2024-06-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2024-07-01,2024-07-01,2024-07-02,2024-07-01,2024-07-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2024-08-01,2024-08-01,2024-08-02,2024-08-01,2024-08-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2024-09-01,2024-09-03,2024-09-04,2024-09-03,2024-09-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2024-10-01,2024-10-01,2024-10-02,2024-10-01,2024-10-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2024-11-01,2024-11-01,2024-11-04,2024-11-01,2024-11-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2020_2024,2024-12-01,2024-12-02,2024-12-03,2024-12-02,2024-12-03,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2025_plus,2025-01-01,2025-01-02,2025-01-03,2025-01-02,2025-01-03,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2025_plus,2025-02-01,2025-02-03,2025-02-04,2025-02-03,2025-02-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2025_plus,2025-04-01,2025-04-01,2025-04-02,2025-04-01,2025-04-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2025_plus,2025-05-01,2025-05-01,2025-05-02,2025-05-01,2025-05-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2025_plus,2025-06-01,2025-06-02,2025-06-03,2025-06-02,2025-06-03,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2025_plus,2025-07-01,2025-07-01,2025-07-02,2025-07-01,2025-07-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2025_plus,2025-08-01,2025-08-01,2025-08-04,2025-08-01,2025-08-04,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2025_plus,2025-09-01,2025-09-02,2025-09-03,2025-09-02,2025-09-03,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2025_plus,2025-10-01,2025-10-01,2025-10-02,2025-10-01,2025-10-02,expanded_fallback,f
c4633d7f-447b-4ec2-a11c-fd849a465ccf,秘奥義-加速D-鉄壁,fof,L3,2025_plus,2025-11-01,2025-11-03,2025-11-04,2025-11-03,2025-11-04,expanded_fallback,f
